20120518,0,43.7561,44.2423,42.8331,43.0911,1720231.349
20120521,0,43.1209,44.9867,42.9919,44.8378,1879626.842
20120522,0,45.4332,47.5769,44.9073,45.1951,3252625.838
20120523,0,44.6294,46.3066,44.1927,46.1478,2189240.026
20120524,0,46.3661,46.3959,44.7882,45.4729,1699089.179
20120525,0,45.4531,46.3264,45.334,45.8898,898542.764999999
20120529,0,46.3463,47.3387,46.118,46.6837,1190768.29
20120530,0,45.9989,45.9989,44.9271,45.6516,1953055.996
20120531,0,45.6317,45.8699,43.9248,44.9966,1653532.145
20120601,0,44.3515,45.0462,43.895,43.9942,2184621.082
20120604,0,44.421,44.8477,43.4186,44.8378,1675521.189
20120605,0,44.5996,46.0089,44.4309,45.6814,2499784.514
20120606,0,46.515,47.2196,46.0882,46.9318,1411776.096
20120607,0,47.7853,48.1128,46.2669,46.6837,1257806.992
20120608,0,46.2768,46.3066,44.9271,45.6814,1406732.028
20120611,0,46.3562,46.5845,44.2324,44.2622,1333618.091
20120612,0,44.7683,45.6317,44.4309,45.2546,1235191.743
20120613,0,44.679,45.1951,43.0613,43.2896,1856077.454
20120614,0,43.2301,43.9148,42.6942,43.3293,2246584.33
20120615,0,43.4682,44.2026,43.1407,44.1828,1197110.713
20120618,0,43.5873,44.5202,43.2995,44.3714,2186057.753
20120619,0,44.7782,45.989,44.679,45.8203,1254518.895
20120620,0,45.8401,46.0089,44.8874,45.2149,1290162.832
20120621,0,45.2149,45.3836,41.93,41.93,1855107.41
20120622,0,42.3766,42.4659,40.7887,41.533,2056378.939
20120625,0,40.6101,40.878,38.4168,39.0519,3269102.094
20120626,0,39.0817,39.568,38.5359,38.9329,2280596.995
20120627,0,39.2802,40.6398,38.9726,40.4413,2163213.064
20120628,0,39.7764,41.2948,39.7764,41.2551,2629499.689
20120629,0,42.4758,43.1407,41.8307,43.1308,2441436.302
20120702,0,42.9125,43.3095,42.2376,42.9323,1454265.029
20120703,0,43.5576,45.5126,43.3889,45.1951,1927433.965
20120705,0,44.9867,45.1554,43.9446,44.4408,1281816.821
20120706,0,43.766,44.3714,42.8827,43.6568,1193419.285
